Country,Destination,Region,Group,Prefix,Valid Date,End Date,Change,
South Africa,South Africa - VAS,,MDL Non Premium,27102710,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27102760,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27102850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27102860,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27102861,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27102870,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27103125,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27103220,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27103300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27103440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27103500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27103505,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27104100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27104105,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710417,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27104260,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27104300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27104500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710474,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27104750,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27104760,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710492,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710493,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27105010,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27105160,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27105346,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27105491,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27105550,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,271059,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710590,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710591,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710592,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710593,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710594,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710595,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710596,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710598,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27106120,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,271063600,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27107300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27107440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27107770,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27107860,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27107861,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27107862,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27107863,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27107864,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2710860,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27108650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27108800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27109000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27109001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27109002,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27109003,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27109004,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27109800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2711100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2711568,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712003,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712004,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120050,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120051,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120052,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120053,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120054,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120060,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120071,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120101,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120125,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120150,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120200,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120230,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120301,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120302,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120350,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120360,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120450,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712050,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712060,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120720,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27120910,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121003,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121101,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121102,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121103,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121104,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121110,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121111,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121235,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121250,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121400,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121420,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121450,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121510,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27121750,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27122710,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27122760,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27122850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27124100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27124105,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27124550,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27124750,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27124760,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712492,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27125010,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27125100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27125160,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27125343,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27125550,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27125800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712586,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27125860,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27126120,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27127440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27127770,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27127860,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27128300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27128650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27128800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27128801,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712940,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712941,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712942,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712943,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712944,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2712945,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27129460,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27129461,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27129462,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27129800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2713000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2713001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2713002,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2713004,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130101,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130106,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130130,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130131,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130150,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130210,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130360,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130450,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27130650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131010,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131011,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131012,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131013,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131014,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131200,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131201,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131202,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131203,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131204,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27131610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27132850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27133300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27133440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27133441,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27133442,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27133443,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27133444,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27134660,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27134920,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27135160,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2713590,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2713591,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27136120,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27137270,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27138800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27139403,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2714000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2714001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2714004,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27140070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27140100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27140130,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27140240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27140450,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27140500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27140650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27141120,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27141500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27141510,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27141530,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27141610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27142850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27143300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27143440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27144660,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27144950,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27146120,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27147270,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27148800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2714940,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2715000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2715001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2715004,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150101,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150130,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150210,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150230,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150360,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150450,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27150650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27151010,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27151011,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27151012,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27151013,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27151014,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27151100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27151510,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27151610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27152800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27153300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27153440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27154660,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27154950,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2715590,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27156120,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2715700,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27157770,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27158800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2716000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2716001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2716004,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27160101,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27160130,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27160180,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27160240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27160650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2716100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27161100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27161300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27161301,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27161302,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27161303,01/01/2022 00:00,12/31/2099 23:59:59,,
